model_name,batch_size,input_tokens,optimizer_name,experiment_type,actual_peak_allocated_MB,v1_predicted_allocated_MB,v1_allocated_error_percent,actual_peak_reserved_MB,v1_predicted_reserved_MB,v1_reserved_error_percent,v2_predicted_allocated_MB,v2_allocated_error_percent,v2_predicted_reserved_MB,v2_reserved_error_percent,allocated_error_improvement_percent_points,reserved_error_improvement_percent_points
distilgpt2,1,32,adamw,distilgpt2_sequence_length_variation,1592.43,1309.88309375,17.74312881884919,1700.0,1414.67374125,16.783897573529416,1512.9896855468749,4.988622071496091,1634.028860390625,3.880655271139711,12.754506747353098,12.903242302389705
distilgpt2,1,64,adamw,distilgpt2_sequence_length_variation,1600.69,1349.87946875,15.668900989573256,1738.0,1457.86982625,16.11796166570771,1552.9860605468748,2.980210999826653,1677.2249453906247,3.4968385851194057,12.688689989746603,12.621123080588305
distilgpt2,1,128,adamw,distilgpt2_sequence_length_variation,1616.71,1429.87221875,11.556666393478116,1726.0,1544.26199625,10.529432430475085,1632.978810546875,1.0062912054032493,1763.6171153906248,2.179438898645701,10.550375188074867,8.349993531829384
distilgpt2,1,64,adamw,distilgpt2_batch_size_variation,1600.19,1349.87946875,15.642550650235297,1738.0,1457.86982625,16.11796166570771,1552.9860605468748,2.9498959156803415,1677.2249453906247,3.4968385851194057,12.692654734554955,12.621123080588305
distilgpt2,2,64,adamw,distilgpt2_batch_size_variation,1616.21,1429.87221875,11.52930505627363,1726.0,1544.26199625,10.529432430475085,1632.978810546875,1.0375390912613383,1763.6171153906248,2.179438898645701,10.491765965012291,8.349993531829384
distilgpt2,4,64,adamw,distilgpt2_batch_size_variation,1648.43,1589.85771875,3.553216166291566,1768.0,1717.04633625,2.881994555995477,1792.964310546875,8.767998067668923,1936.401455390625,9.524969196302317,-5.214781901377357,-6.64297464030684
distilgpt2,1,64,sgd,distilgpt2_optimizer_comparison,956.49,724.936109375,24.20871003617393,1030.0,782.930998125,23.9872817354369,928.042701171875,2.97413447376606,1002.2861172656251,2.6906682266383415,21.23457556240787,21.296613508798558
distilgpt2,1,64,adamw,distilgpt2_optimizer_comparison,1600.94,1349.87946875,15.682069987007644,1738.0,1457.86982625,16.11796166570771,1552.9860605468748,2.995361440973756,1677.2249453906247,3.4968385851194057,12.686708546033888,12.621123080588305
